Пол;Паспорт_год;СНИЛС_число;Симптомы_хэш;Врач_ID;Дни_визита;Анализы_хэш;Дни_анализов;Стоимость_число;Карта_BIN
0;24;84282417209;363319666;22;14;1903994246;16;2450;462204
0;15;43264489467;184317007;53;16;1688716591;18;3300;463027
1;19;46565760189;1277186853;31;13;3390299992;14;1400;462204
0;17;73932557139;2039264805;33;15;2308260761;17;3500;463027
0;12;31179873610;2075293380;31;8;2276102436;10;11500;220004
1;25;29620153371;1087711051;35;0;2923831554;3;1750;220006
1;31;16940974916;609363162;19;19;2504360966;20;11500;447520
1;31;60529751696;2565925999;36;12;2085144152;13;3300;521324
1;20;44243546709;2532459565;33;5;2770794103;6;3500;220005
0;16;59323067119;406207665;16;13;1897374757;14;3107;220005
0;19;79729659096;2341420833;44;28;1515093391;30;736;510126
1;23;81561497819;3229797290;46;28;124332046;30;3243;220008
0;22;99809402476;318944160;8;16;2089435044;18;1977;220002
1;23;54885102719;318944160;17;15;3018896302;17;2134;437772
1;25;99586693424;92194953;4;15;2357375278;16;5118;462204
0;24;91216558594;3066118668;29;17;3731607496;19;2790;510002
1;18;41753416067;1399689872;51;22;1992270886;24;2800;462204
1;21;56175255431;1758000823;23;21;1419601850;24;1750;220007
1;23;39891950790;2073875975;35;14;2031531650;16;1200;415374
1;26;40463432700;2512014198;17;0;1978079573;3;600;220004
1;20;46744828763;2161926563;8;18;1515093391;19;800;220004
0;77;12075011097;1081344588;10;29;563674975;31;3300;427644
1;23;85188888077;2255519851;11;26;977426899;26;1750;510002
0;49;88210099605;3368570310;6;25;3840846295;25;3400;220007
0;25;60529751696;3916458816;22;14;2788563690;16;5250;220005
0;24;29955620541;1697877608;34;26;1837694195;27;3500;220014
0;7;6990162797;2270228483;6;6;3660982598;7;1650;437772
0;24;29955620541;869551971;4;18;412062832;18;10750;553691
1;24;518449834;3458713082;1;20;3495449363;20;1400;427644
1;19;49883385589;1258367645;15;25;1870460287;26;3400;510020
1;16;52996501401;928421502;26;21;2896089554;20;11500;220005
1;17;46710500125;1865798476;23;1;1460613713;3;3400;510020
0;49;88210099605;440198115;12;25;3591839647;26;3500;521324
0;24;84282417209;2992271968;15;5;2947699300;6;1650;463027
0;25;30098180654;2263087449;5;4;3495449363;5;1400;510002
1;26;21372138633;800638730;3;0;1096459434;3;1500;220004
1;33;5302146503;493978685;38;22;3495449363;23;1400;415428
1;28;54033173949;2952391343;10;18;455630271;20;2812;310142
0;21;43416518264;1549253427;21;8;3068354670;10;5883;460969
0;19;51712368568;493978685;44;29;2868479133;31;2560;412712
0;23;25134125224;60652530;19;14;2710275269;16;7258;430958
0;19;56238692220;3224703533;33;27;3831484481;28;3063;437772
0;11;11671902247;3066118668;44;8;3495449363;10;721;364378
0;21;43416518264;3579454962;30;18;3495449363;18;2971;437984
0;19;61823614618;2056282057;36;22;2749035791;23;4450;437772
1;23;53927027630;1920334442;29;7;3475020337;10;1650;447520
1;16;47663437792;1255373098;18;17;1997934639;19;1650;548699
1;23;45104430680;1644222735;30;18;3507445849;19;1400;220009
1;21;40936005536;1755751471;15;8;2356530814;10;3300;546938
1;19;38483183196;2734175707;43;11;1978079573;12;600;427683
1;26;60529751696;285245067;44;22;3495449363;23;1400;437772
0;24;96475987601;3132369833;32;4;3495449363;4;1400;220004
1;21;26169593527;2376503632;38;20;1978079573;20;600;427644
0;21;46482388168;3194861419;38;14;1686619247;16;2450;548699
1;22;37495393050;1330359368;39;12;2938282720;13;3772;427644
1;17;60937966034;389979431;44;16;2525514824;18;2002;220002
0;20;71369594430;1496233104;11;25;906276395;26;1650;220005
0;23;25134125224;1549253427;38;14;2217188794;16;4000;415374
0;96;8240433537;1554439739;19;14;2594567626;14;1650;427644
0;25;60529751696;416813310;0;25;2180719272;27;1650;220014
1;7;60480589293;3132369833;49;1;1515093391;3;800;447520
0;24;95900109408;120952967;3;12;578132494;12;5774;334051
0;77;12075011097;1720483841;29;6;1978079573;7;3571;446303
1;17;53462475190;1120698497;45;0;3495449363;2;2195;359387
1;26;54885102719;272193103;34;22;2448864792;24;1750;463027
1;24;68157981252;2499026580;49;29;3650913012;31;1901;427644
0;24;91216558594;1533997357;11;28;1973094467;30;1599;419096
0;22;62925188113;2159412567;36;28;3460520502;29;1705;398188
0;24;91216558594;1549253427;9;27;1978079573;28;1607;410418
0;15;3886086800;788990320;3;14;2879737756;17;4300;462729
1;21;49361832417;3450282968;8;5;3495449363;6;1400;220004
0;19;51712368568;3449417749;0;12;3007534601;14;1913;450280
1;17;53462475190;964554623;29;16;3034162073;18;3041;305238
0;24;77387214848;2314360319;25;16;3131256797;18;1120;270997
1;20;36124889885;1554029885;35;12;3082461163;13;3748;385094
1;21;44599781925;2021441784;28;25;1978079573;26;1222;376616
1;24;57419859296;1603931675;21;18;3495449363;20;329;321956
1;20;37001669192;1060472900;15;13;2077288530;14;2813;417992
1;15;48509528863;1448872884;19;18;1500971980;19;1650;553691
1;21;31965505608;1993652556;26;25;4201805851;26;12500;220003
1;23;67866912578;885870647;50;8;507256090;10;3400;427901
0;1;23578452194;1429356854;30;12;3907066502;12;1750;220003
1;23;39240758196;2263087449;5;4;1515093391;5;800;427644
0;24;95900109408;1324284494;3;15;770997267;17;10750;220006
0;18;49988365677;2650750126;32;26;3495449363;27;1400;415374
1;16;59354658631;1824466855;36;4;1879325320;4;3400;427644
1;15;35182337470;389979431;25;20;3495449363;20;1400;510020
0;19;27028951785;3539999271;53;18;4167899598;18;1750;220005
0;7;6990162797;3619880217;42;4;1515093391;5;800;220004
0;20;21372138633;932799095;23;28;2535597170;28;20500;462729
1;22;53378901681;1288489846;15;28;3776528594;30;1750;220003
0;23;61030612610;1990231718;31;28;1515093391;30;800;427644
0;15;56870179579;1765012721;18;29;1459522939;31;3400;220005
0;77;12075011097;2431046599;19;4;3768445873;5;3500;510002
1;14;41904966395;1534257717;24;25;1549253427;25;9000;220008
1;22;86562422025;389979431;44;14;3631468527;16;4150;220007
1;24;77997995546;1897374757;30;29;3308392174;30;2450;220009
0;24;29955620541;3420963976;30;18;1515093391;19;800;521324
1;14;96325953244;320390464;11;0;977426899;2;1750;462729
0;18;30098180654;29730789;22;8;555046842;10;1750;220007
0;27;91741011980;1358833810;8;4;3495449363;5;1400;415374
1;20;44665743722;3799339647;2;12;1978079573;13;600;415374
0;23;73203093755;3799339647;16;0;3092167917;2;2215;283100
0;19;94484631244;3066118668;49;18;3482605147;19;1346;408862
0;24;29955620541;2809431405;28;19;3363352665;20;927;350201
0;16;96507527340;1120698497;29;18;2300949155;18;5848;369896
0;25;43445071976;2076168153;16;0;1522622575;2;3400;220014
1;18;75990227589;2139079887;25;22;1110690680;23;3400;220007
1;19;54898456154;2240572618;14;4;704953227;5;3400;220004
1;16;54444762860;1366712029;34;25;4270028859;25;4400;220007
1;21;25493950263;1505053413;23;25;3776592671;26;11500;462204
1;15;62892050121;1486933144;48;4;3187804597;4;3500;427644
1;13;35391166067;1890305236;44;13;1647711163;14;2500;510126
0;17;65439672925;2530272206;25;8;869004796;10;3300;510126
0;16;61388944161;1945475650;22;22;2270066474;24;3300;548673
1;7;60480589293;2933531536;7;14;3191699041;14;1750;510126
1;23;85188888077;3907066502;10;8;455630271;10;3300;220005
1;43;22310592718;2565925999;36;21;740249163;24;2750;220004
0;15;3886086800;471136496;4;25;3869357384;26;1650;427901
1;20;43414478062;1489067544;34;4;2448864792;4;1750;462729
1;17;58051737760;2035912069;44;14;374702076;17;2250;427683
1;12;33588468747;1613880772;0;10;3169045372;11;4443;510126
1;19;96475987601;124332046;48;17;2603355638;18;3229;408215
1;24;77997995546;3316570995;3;13;3114368074;14;3441;309725
0;14;55445189511;3444833669;33;13;3473311699;14;1799;426257
0;11;11671902247;3066118668;44;0;3238525833;2;1766;444363
0;21;73928557453;4218670703;3;13;1425695741;13;9000;220008
0;25;8214862865;1877192235;11;12;1286217742;12;1750;532301
1;18;41245339167;1387575894;27;13;1529947750;14;800;220007
0;17;80647925242;2551237174;29;14;2623858774;17;1750;427644
1;17;49661075766;1991857149;25;7;1089213739;7;1750;220002
0;22;66924414738;2250570279;32;21;3495449363;24;1400;220007
1;52;34404989656;2412509648;34;21;3495449363;24;1400;415374
0;24;91216558594;620318108;4;16;1413603489;18;10750;220006
0;24;74018457622;2600799590;16;16;2043539483;19;600;510020
1;25;33500033083;2020208605;40;14;1909620207;14;600;427683
1;21;35125983051;1666188333;20;11;2997111773;12;20500;220006
1;37;78068671755;1902696532;32;18;1137087470;19;3400;510002
1;8;26025634245;2137718681;33;8;1794013708;10;800;220008
1;21;48127461718;2213070272;31;27;3617889585;28;2027;387899
1;21;44909809619;2022941311;28;25;3366271568;26;1841;337161
0;25;60529751696;1720483841;44;11;884343042;12;1800;220009
0;22;62925188113;2345758357;45;12;2350730734;13;4400;437772
1;95;4177656167;2392993796;38;15;821631484;17;2000;447520
1;52;284276224;2434418331;34;9;2109171320;11;600;510003
0;25;25582253735;2899840532;16;4;3495449363;4;1400;546938
0;20;68385801336;1776094194;23;15;2425743805;17;1973;220002
1;17;53462475190;26078725;33;16;2723564391;17;2728;415374
1;24;77997995546;1531816353;19;27;484809826;30;11750;463027
0;19;56238692220;3104040663;10;14;3099093784;17;3300;220002
1;15;16591520177;3458713082;17;0;2666237026;3;2796;307794
0;25;60529751696;285245067;25;27;2772003289;28;4684;439820
1;92;87287431555;318944160;39;25;3495449363;25;1400;462204
1;15;35182337470;1549253427;16;13;1515093391;14;800;220007
0;23;44565574314;1451605270;10;4;3316570995;4;1650;220014
0;24;77387214848;2788982966;10;0;276875094;0;1650;220003
1;14;38557592021;1662095858;24;20;1515093391;20;800;220004
1;20;45456347556;1790085177;33;16;3603110745;18;2748;415374
0;15;74621883239;1233094913;22;13;1902567146;14;2486;220002
1;16;49023935909;1296796968;30;11;2738418944;11;4753;220004
0;20;19918081216;2526481510;33;22;3396814144;24;2425;415374
0;19;51712368568;3313993976;41;26;3495449363;26;1400;532301
1;22;38637447208;1125425511;16;24;3495449363;25;1400;437772
0;20;61004594063;2496310690;31;30;4112013189;31;3150;427901
1;21;32652406934;1119696962;18;28;1978079573;31;600;220006
1;52;284276224;1772499112;34;25;2448864792;25;1750;220007
0;21;43416518264;4233663785;34;16;3030183147;18;1750;427901
1;18;47856596918;1448322554;30;14;3459202056;16;1400;427901
1;16;41428763670;1463588361;26;14;1569382309;16;800;510003
0;20;76792439124;2596926580;30;15;3252505621;17;1349;396446
1;20;45659969609;1778630450;33;16;3608887342;17;2625;377110
1;22;10967899422;3654596062;27;15;3281474946;16;2501;357921
1;17;53462475190;1978079573;34;15;3460110734;17;1367;343787
1;95;4177656167;3187685418;0;27;946240398;27;3300;220004
0;56;72434266183;2243796008;3;22;2318369970;24;4700;220004
1;14;41904966395;4029846634;0;4;2852456095;5;1468;220002
1;3;48467737856;3799339647;52;1;3240428892;3;3518;415374
1;21;16328708376;1623437634;15;18;3185792032;19;2479;427901
0;24;68157981252;804697163;44;21;3631468527;21;4150;220006
1;16;49733484339;1856959295;44;25;1515093391;26;800;220014
1;23;35733221468;1549253427;43;13;1565839027;14;800;462204
0;53;94870605649;1696871344;6;16;2301942863;19;1650;220003
1;23;67866912578;1567706958;24;13;3556349679;14;1400;220006
0;52;97179110036;2739073488;10;29;2578069761;30;3300;220003
1;52;284276224;2287060807;33;0;3595184256;2;1400;427683
0;20;19918081216;537253677;7;13;1628533387;14;1750;220005
1;6;90104328950;3070518654;44;4;3981121942;4;1650;447520
0;19;51712368568;3974816581;30;15;3261356312;17;2350;510126
1;25;63620501558;4228119913;15;14;2947699300;16;1650;548673
1;24;77997995546;4245765900;4;0;2600584514;2;1650;220005
1;0;23386559699;1549253427;44;25;1515093391;26;800;510002
0;24;84282417209;3458713082;5;0;3535874990;2;1400;447520
0;22;99809402476;2427771351;16;29;1565056944;30;800;510126
0;12;15654527181;3066118668;49;14;3495449363;17;1400;462729
0;12;15654527181;597535105;53;26;4130405762;26;3300;415374
1;23;67866912578;1992179041;26;27;3869357384;28;1650;427901
0;23;65883528141;2995115774;34;17;3495449363;19;1400;510020
1;23;51465155951;2206031311;23;12;3495449363;13;1400;220006
0;20;46579114654;2418261894;25;4;1978079573;4;600;427901
1;23;45668186111;2114021920;25;25;3380646126;26;1750;220005
0;11;35251280443;1432310336;30;5;3631468527;5;4150;220007
0;25;37681511809;2427771351;5;8;3495449363;9;1400;220006
1;8;26025634245;1227162276;46;4;2248229942;4;9000;220007
1;23;73829973768;1358833810;44;12;1881247850;13;2500;220003
1;24;22068155846;1549253427;45;12;1515093391;12;800;220014
0;19;94484631244;1358833810;42;7;3495449363;7;1400;220014
1;19;96475987601;3619880217;49;11;3495449363;11;1400;447520
0;21;52447356808;2475714377;23;11;3132369833;12;1650;220004
0;29;63901863782;1643098282;30;11;3495449363;12;1400;462204
1;15;43745117509;1435534358;27;18;2649081983;18;15000;220007
0;27;58661050316;1800065774;21;7;1978079573;9;600;220009
1;22;19034043844;1358833810;42;13;1515093391;13;800;220004
0;25;57120826776;1120698497;9;4;1515093391;4;800;510020
1;16;49733484339;317785800;5;15;3495449363;17;1400;427901
0;25;42069694293;2807825625;12;16;1508100547;18;5150;220006
1;92;87287431555;1291846395;20;13;2408205993;15;9000;415374
0;23;73203093755;3132369833;16;16;1773692888;18;800;220003
0;14;41614150939;2499026580;14;8;1515093391;10;800;427901
0;22;84357978667;3103254247;44;11;494303515;12;3100;220006
1;17;29153708918;2201929556;29;0;3658436666;2;10650;521324
1;25;55134237660;2617246467;20;0;3453310661;3;1750;220007
1;58;26567661822;4070892855;41;26;3495449363;26;1400;553691
1;47;3886086800;2239456072;44;22;3004325808;23;2850;510043
1;17;39240758196;631635885;23;4;1419601850;4;1750;220007
1;14;80157164780;3496355140;44;29;374702076;31;2250;510002
0;24;29955620541;3295111336;36;4;2874869161;4;4400;427644
1;19;49303845988;1209270494;25;17;1402237777;19;800;220006
1;16;48670863188;1270193441;19;18;1272066540;19;9000;546938
0;24;84282417209;1603779101;3;22;1151001901;24;1650;220004
1;21;5302146503;317785800;31;20;3495449363;23;1400;462729
1;14;80157164780;933815798;12;4;659600525;5;3400;220007
1;22;71859484957;3316570995;3;0;688455807;3;10650;415374
0;17;91741011980;3653854349;41;14;3495449363;16;1752;372135
1;20;78816093050;3066118668;37;16;3037693393;18;1579;312186
1;17;53462475190;1120698497;28;13;1986612346;14;600;220007
1;23;8386379416;3108262560;34;15;1981172328;16;3400;427683
0;78;16940974916;3042286232;25;12;2660854348;13;1500;548673
0;19;51712368568;3619880217;44;18;3631468527;20;4150;220014
0;24;71128088626;2300695130;32;11;494303515;11;3100;220004
0;52;63830400249;2426981696;29;6;4292659633;5;3300;220014
1;20;33685200900;2744925158;31;11;1978079573;12;600;510003
1;17;50957675579;1011467890;23;15;2557271104;17;1650;220007
1;79;54110825542;3103254247;32;15;3540505941;18;1400;220006
1;23;16176880293;1120698497;49;1;3495449363;3;1400;415374
0;12;25534192873;3653854349;44;11;1978079573;11;600;427901
1;16;49733484339;3653854349;17;13;1455914355;14;800;220007
0;20;69166978474;1902929888;33;16;2312303564;18;3500;220008
1;25;63620501558;4070892855;29;1;2244760074;2;600;220004
1;14;41904966395;516433164;36;10;1879340606;10;11500;427683
1;23;54885102719;2499026580;24;4;2276120151;4;600;220005
0;23;25134125224;3066118668;21;12;1497310959;12;800;220005
0;20;21372138633;285245067;29;19;3210963179;20;1400;463027
1;21;26557676930;2952391343;29;12;2236948386;12;10650;437772
0;22;43744701284;714069859;31;0;2583067375;0;3500;220003
0;53;94870605649;426954309;21;7;2424678078;7;1650;427901
0;25;57120826776;3450282968;31;21;1515093391;21;800;220005
0;12;25534192873;3132369833;29;15;3495449363;17;1400;220006
0;11;72994938782;730518668;10;13;3316570995;13;1650;220003
0;64;3242044800;1120698497;28;13;3335681338;15;1400;463027
1;16;51207081429;819724174;26;17;3328820424;18;1400;220002
1;19;52605596059;1181395600;18;12;1449771850;13;1750;220008
1;18;46513094792;809048683;24;16;3317731492;18;1400;220004
1;18;16176880293;3450282968;24;4;3495449363;4;1400;220009
1;16;52378375776;1438548456;28;6;1555686387;6;3400;510003
1;16;65743750877;1126779020;25;29;1151001901;31;1650;220005
0;20;54545630213;1878498624;19;28;723955478;30;3400;220014
0;7;60567303077;947679408;51;4;1490587953;4;3550;220002
1;17;60937966034;1477239592;17;29;1515093391;31;800;220006
1;23;8386379416;2894668940;29;1;2728909103;3;3700;220004
0;19;94484631244;3495622403;6;18;2772477085;19;1750;220006
1;23;54885102719;162601606;11;20;2325486825;21;2188;409926
0;14;55445189511;3132369833;42;27;3425974496;28;1325;404753
0;15;96096262647;1978079573;30;18;3219130793;18;2250;510002
0;21;43416518264;517962477;36;18;1051800548;19;1650;220004
1;18;36170617165;317785800;5;25;2698276142;26;3974;220006
1;5;24473158473;3799339647;43;29;2537231421;31;5319;510043
1;23;54885102719;1549253427;44;18;2644295989;19;1650;220009
1;16;49733484339;3108218009;53;11;3184051560;11;1650;220006
0;18;39735989370;1094649427;53;26;3184051560;27;1650;220009
0;12;25534192873;3636002461;44;1;20007524;3;2000;220014
1;24;518449834;2263087449;41;0;1515093391;0;800;220007
0;99;14596422994;332425551;7;28;3842323364;30;1650;220008
0;18;39735989370;285245067;9;8;3495449363;9;1400;220002
1;21;82278248927;2427771351;41;4;3495449363;5;1400;427683
1;24;77997995546;2427771351;32;25;1978079573;26;600;220004
1;22;18156326877;869551971;29;15;2938186105;17;1650;220003
1;15;31882277615;1794093510;36;16;1920589095;17;2500;427901
1;19;45633081132;1936100247;34;15;2620930699;17;1750;220014
1;18;48360280093;1566432745;32;13;3303532892;14;1400;427683
1;21;33760062947;1662144558;29;8;3907066502;10;1750;220002
1;23;38077127971;1588882105;41;13;3173376478;14;1226;427644
1;25;99586693424;2301498060;51;29;2981879413;30;2712;427644
1;7;60480589293;317785800;44;4;1841944070;4;1650;548699
0;12;30875687114;1745765243;4;0;1777461472;2;1750;220002
1;25;41049121355;1352357517;44;4;1515093391;6;800;462729
0;20;55264894071;1815502351;19;25;641931462;26;20500;220005
1;24;40847621892;2573366280;36;12;1978079573;14;600;415374
1;22;71859484957;2738834876;21;0;3495449363;2;1400;521324
0;24;75102932169;33308479;30;8;2248466717;9;2814;406116
1;25;62145671577;1245002087;10;22;2066971220;24;1287;393990
1;21;39851770261;1710532248;44;13;3199767286;14;2607;412980
1;14;80157164780;2941178618;28;4;1162395272;3;3500;427644
1;8;57244617604;493978685;44;18;1515093391;18;800;220004
1;18;59025176292;1462598417;23;14;1419601850;14;1750;447520
1;21;49361832417;2499026580;40;26;3495449363;26;1400;510043
1;15;60260647457;3898141219;11;4;977426899;5;1750;220009
1;14;35023850343;785610514;19;19;2782239841;20;9000;220004
1;24;66618892455;3200852773;30;0;3294976441;2;1650;220005
0;23;89003010263;1019998853;4;11;285245067;12;9000;220005
1;30;29620153371;3450282968;18;1;3495449363;2;1400;521324
1;12;6670336266;1120698497;52;1;1978079573;2;600;415374
1;18;59025176292;2239456072;1;29;3495449363;31;1400;437772
1;25;99586693424;2320105204;46;17;3025192991;18;2919;339682
0;11;81794695466;3608873282;33;14;3297239994;16;853;302468
1;18;36170617165;3132369833;24;12;2937783713;13;5297;424713
0;22;62925188113;3450282968;47;7;3380982611;9;1400;220007
0;49;88210099605;2778966702;28;18;3020197739;19;1750;220004
0;20;87603859755;3458713082;44;27;2426032654;30;3700;546938
0;25;42069694293;3138847121;26;16;3506603663;18;1431;510003
0;20;19918081216;3123183347;36;12;2459306100;13;5683;521324
1;25;15767647219;1503576150;29;14;2862603048;16;1210;220006
0;20;71369594430;3619880217;14;16;2622480664;18;2447;510043
0;77;12075011097;3132369833;8;13;3231162833;14;1306;220014
1;45;83070534983;2341420833;21;14;3119325038;17;3520;463027
1;21;15061853850;285245067;24;15;2428191998;17;4714;220003
1;20;46846214018;1493755363;19;20;760707460;20;5250;548701
0;20;62757026347;2297914213;34;16;3485258020;18;1400;415374
1;17;50665591901;1201989613;29;13;2547401481;14;1750;220002
1;24;64881581559;1101551793;0;20;704953227;20;3400;427901
1;17;31753495198;1567706958;37;25;3495449363;26;1400;220004
1;16;49037281158;2341420833;49;15;3231094057;17;2147;427901
1;17;60937966034;808486062;46;16;2536837460;18;3108;510043
0;15;55942894426;3799339647;44;15;3081198040;17;2349;427683
1;14;37456693100;3422624311;44;16;2758077781;17;4719;427901
0;27;81396101465;3775312769;10;29;3316570995;31;1650;415374
0;18;78786324082;2818317365;33;18;1358833810;19;1750;220007
1;95;4177656167;493978685;44;4;1096459434;5;1500;510003
1;43;22310592718;3458713082;2;27;1515093391;27;800;548673
1;18;58193242613;3103254247;14;28;1564874194;29;800;220014
