Пол;Паспорт_год;СНИЛС_число;Симптомы_хэш;Врач_ID;Дни_визита;Анализы_хэш;Дни_анализов;Стоимость_число;Карта_BIN
0;78;16940974916;3132369833;28;15;1978079573;14;1400;447520
0;22;49733484339;2180719272;28;15;1978079573;18;3500;462204
0;22;49733484339;2180719272;28;15;1978079573;17;3100;548699
0;24;91216558594;1549253427;28;15;1978079573;17;1400;220007
0;23;54033173949;1549253427;25;11;3495449363;11;1400;220005
0;23;54033173949;656854404;48;13;1531816353;13;3500;415374
0;24;95900109408;2499026580;14;25;1978079573;25;600;447520
1;23;8386379416;3619880217;28;15;1978079573;21;600;220006
1;21;49361832417;318944160;28;15;1978079573;30;800;220014
0;12;49733484339;2180719272;28;15;1978079573;18;1750;220004
1;3;49733484339;2180719272;28;15;1978079573;31;1750;463027
0;16;96507527340;3066118668;42;25;3495449363;26;1400;220006
1;92;87287431555;2180719272;28;20;3495449363;23;1400;415374
0;25;49733484339;2180719272;28;15;3495449363;4;1400;220004
1;23;49733484339;2180719272;28;15;3495449363;4;1400;437772
1;23;49733484339;2180719272;28;15;3495449363;26;1400;220002
0;20;49733484339;2180719272;28;15;1978079573;17;1650;415374
0;56;72434266183;3458713082;9;1;1978079573;17;1650;415374
1;23;35733221468;1358833810;39;11;1978079573;17;1650;415374
1;17;53462475190;2263087449;49;11;1978079573;17;1650;415374
1;17;60937966034;2756615127;22;4;2164581433;5;2450;415374
0;23;25134125224;2341420833;29;5;1978079573;17;1650;548673
1;22;49733484339;2180719272;28;15;1978079573;17;1650;548673
1;22;49733484339;2180719272;28;15;1358833810;17;1650;447520
0;22;49733484339;2180719272;28;15;3495449363;17;1650;220014
0;22;49733484339;285245067;49;29;3495449363;31;1400;510002
0;22;49733484339;2180719272;28;22;2448864792;24;1750;548699
1;21;83908470034;2180719272;28;15;1978079573;24;800;510002
0;20;87603859755;2180719272;28;15;1978079573;17;1650;415374
0;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
1;15;35182337470;2906198743;28;15;1978079573;17;1650;462729
1;23;86353654132;623499851;15;15;1978079573;17;1650;415374
1;23;81561497819;1549253427;44;15;1978079573;17;1650;415374
1;23;8386379416;4115330249;28;15;1978079573;17;1650;415374
0;23;44565574314;3776528594;28;15;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;15;1144440112;17;1650;415374
0;22;49733484339;2180719272;28;15;1978079573;17;1650;220007
0;22;49733484339;2180719272;28;15;1978079573;17;1650;447520
1;22;49733484339;4086275848;33;28;1978079573;17;1650;510003
0;22;49733484339;1868586427;28;15;1978079573;17;1650;220006
0;20;87603859755;1330563016;28;15;1978079573;17;1650;462729
0;56;72434266183;4064782988;3;27;1992270886;27;2800;437772
0;20;69166978474;1352388818;34;0;2448864792;17;1650;415374
0;15;91545226704;1488976367;22;18;1823983646;17;1650;415374
1;14;96325953244;493978685;44;29;1144440112;17;1650;415374
1;13;676267659;1358833810;1;25;3495449363;25;1400;220004
1;25;29620153371;3458713082;31;11;1515093391;12;800;220014
0;25;1658202940;2180719272;28;15;1978079573;25;3400;220005
1;22;86879374102;2180719272;28;15;1978079573;18;600;220004
1;8;26025634245;2180719272;28;27;1978079573;27;600;427683
0;15;91545226704;1909558739;0;1;733370363;3;1750;220005
0;25;8214862865;3522053771;28;15;1978079573;6;1650;220006
0;15;49733484339;2180719272;28;15;1978079573;25;600;220004
1;2;49733484339;2180719272;28;15;1978079573;18;1400;427901
1;23;35733221468;493978685;28;15;1978079573;20;1400;220005
0;24;84282417209;363319666;22;15;1978079573;17;2450;462204
0;22;49733484339;184317007;53;15;1978079573;17;3300;463027
1;22;49733484339;2180719272;28;15;1978079573;17;1400;462204
0;22;49733484339;2180719272;28;15;1978079573;17;3500;463027
0;12;49733484339;2180719272;28;15;1978079573;10;11500;220004
1;25;29620153371;1087711051;35;0;2923831554;3;1750;220006
1;22;16940974916;609363162;19;15;1978079573;20;11500;447520
1;22;60529751696;2565925999;36;15;1978079573;13;3300;521324
1;22;49733484339;2180719272;28;15;1978079573;6;3500;220005
1;22;49733484339;2180719272;28;13;1897374757;17;1650;220005
0;19;79729659096;2341420833;44;28;1515093391;17;1650;510126
1;23;81561497819;3229797290;46;28;124332046;17;1650;220008
0;22;99809402476;318944160;8;15;1978079573;17;1650;220002
1;23;54885102719;318944160;17;15;1978079573;17;1650;437772
1;25;99586693424;92194953;4;15;1978079573;17;1650;462204
0;24;91216558594;3066118668;29;15;1978079573;17;1650;510002
1;22;49733484339;2180719272;51;22;1992270886;24;2800;462204
1;22;49733484339;2180719272;23;21;1419601850;24;1750;220007
1;22;49733484339;2180719272;35;14;2031531650;16;1200;415374
1;22;49733484339;2180719272;17;0;1978079573;3;600;220004
1;22;49733484339;2180719272;8;18;1515093391;19;800;220004
0;77;12075011097;1081344588;10;29;563674975;31;3300;427644
1;23;85188888077;2255519851;11;26;977426899;26;1750;510002
0;49;88210099605;3368570310;6;25;3840846295;25;3400;220007
0;25;60529751696;3916458816;22;14;2788563690;16;5250;220005
0;24;29955620541;1697877608;34;26;1837694195;27;3500;220014
0;7;6990162797;2270228483;6;6;3660982598;7;1650;437772
0;24;29955620541;869551971;4;18;412062832;18;10750;553691
1;24;518449834;3458713082;1;20;3495449363;20;1400;427644
1;22;49733484339;1258367645;15;25;1870460287;26;3400;510020
1;22;49733484339;2180719272;28;15;1978079573;20;11500;220005
1;22;49733484339;2180719272;28;15;1978079573;3;3400;510020
0;49;88210099605;440198115;12;25;3591839647;26;3500;521324
0;24;84282417209;2992271968;15;5;2947699300;6;1650;463027
0;25;30098180654;2263087449;5;4;3495449363;5;1400;510002
1;22;21372138633;800638730;3;0;1096459434;3;1500;220004
1;22;5302146503;493978685;38;22;3495449363;23;1400;415428
1;22;54033173949;2952391343;10;18;455630271;17;1650;415374
0;21;43416518264;1549253427;21;8;1978079573;17;1650;415374
0;19;51712368568;493978685;44;29;1978079573;17;1650;415374
0;23;25134125224;60652530;19;14;1978079573;17;1650;415374
0;19;56238692220;3224703533;33;27;1978079573;17;1650;437772
0;11;11671902247;3066118668;44;8;3495449363;10;1650;415374
0;21;43416518264;3579454962;30;18;3495449363;18;1650;415374
0;22;49733484339;2180719272;28;15;1978079573;23;4450;437772
1;22;49733484339;2180719272;28;15;1978079573;10;1650;447520
1;22;49733484339;2180719272;28;15;1978079573;19;1650;548699
1;22;49733484339;2180719272;28;15;1978079573;19;1400;220009
1;22;49733484339;2180719272;15;8;2356530814;10;3300;546938
1;22;49733484339;2180719272;43;11;1978079573;12;600;427683
1;22;60529751696;285245067;44;22;3495449363;23;1400;437772
1;22;96475987601;3132369833;32;4;3495449363;4;1400;220004
1;21;49733484339;2180719272;28;20;1978079573;20;600;427644
0;21;49733484339;2180719272;28;14;1686619247;16;2450;548699
1;22;49733484339;2180719272;28;15;1978079573;17;1650;427644
1;17;60937966034;389979431;44;15;1978079573;17;1650;220002
0;20;71369594430;1496233104;11;25;906276395;26;1650;220005
0;23;25134125224;1549253427;28;15;1978079573;17;4000;415374
0;96;8240433537;1554439739;28;15;1978079573;17;1650;427644
0;25;60529751696;416813310;0;25;2180719272;27;1650;220014
1;7;60480589293;3132369833;49;1;1515093391;3;800;447520
0;24;95900109408;120952967;3;12;578132494;17;1650;415374
0;77;12075011097;1720483841;29;6;1978079573;17;1650;415374
1;17;53462475190;1120698497;45;0;3495449363;17;1650;415374
1;22;54885102719;272193103;34;22;2448864792;24;1750;463027
1;22;68157981252;2499026580;49;29;1978079573;17;1650;427644
0;24;91216558594;1533997357;11;28;1978079573;17;1650;415374
0;22;62925188113;2159412567;36;28;1978079573;17;1650;415374
0;24;91216558594;1549253427;9;27;1978079573;28;1650;415374
0;15;3886086800;788990320;3;14;2879737756;17;4300;462729
1;21;49361832417;3450282968;8;5;3495449363;6;1400;220004
0;19;51712368568;3449417749;0;15;1978079573;17;1650;415374
1;17;53462475190;2180719272;28;15;1978079573;17;1650;415374
0;24;77387214848;2180719272;28;15;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;25;1978079573;17;1650;415374
1;22;49733484339;2180719272;21;18;3495449363;17;1650;415374
1;22;49733484339;2180719272;15;13;2077288530;17;1650;415374
1;22;49733484339;2180719272;28;18;1500971980;19;1650;553691
1;21;49733484339;2180719272;28;25;4201805851;26;12500;220003
1;23;67866912578;885870647;50;8;507256090;10;3400;427901
0;1;23578452194;1429356854;30;12;3907066502;12;1750;220003
1;23;39240758196;2263087449;5;4;1515093391;5;800;427644
0;24;95900109408;1324284494;3;15;770997267;17;10750;220006
0;22;49733484339;2180719272;28;26;3495449363;27;1400;415374
1;22;49733484339;2180719272;28;4;1879325320;4;3400;427644
1;15;35182337470;389979431;25;20;3495449363;20;1400;510020
0;19;27028951785;3539999271;53;18;4167899598;18;1750;220005
0;7;6990162797;3619880217;42;4;1515093391;5;800;220004
0;20;21372138633;932799095;23;28;2535597170;28;20500;462729
1;22;49733484339;2180719272;28;15;3776528594;30;1750;220003
0;23;49733484339;2180719272;28;15;1515093391;30;800;427644
0;15;49733484339;2180719272;28;15;1459522939;31;3400;220005
0;77;12075011097;2180719272;28;4;3768445873;5;3500;510002
1;14;41904966395;2180719272;28;25;1549253427;25;9000;220008
1;22;86562422025;389979431;44;14;3631468527;16;4150;220007
1;24;77997995546;1897374757;30;29;3308392174;30;2450;220009
0;24;29955620541;3420963976;30;18;1515093391;19;800;521324
1;14;96325953244;320390464;11;0;977426899;2;1750;462729
1;22;30098180654;29730789;22;8;555046842;10;1750;220007
1;22;91741011980;1358833810;8;4;3495449363;5;1400;415374
1;22;44665743722;3799339647;2;12;1978079573;13;600;415374
0;23;73203093755;3799339647;16;0;1978079573;17;1650;415374
0;19;94484631244;3066118668;49;18;1978079573;17;1650;415374
0;24;29955620541;2809431405;28;19;1978079573;17;1650;415374
0;16;96507527340;1120698497;29;18;1978079573;17;1650;415374
0;25;49733484339;2180719272;28;0;1522622575;2;3400;220014
1;22;49733484339;2180719272;28;22;1110690680;23;3400;220007
1;22;49733484339;2180719272;28;4;704953227;5;3400;220004
1;22;49733484339;2180719272;28;25;4270028859;25;4400;220007
1;22;49733484339;2180719272;23;25;3776592671;26;11500;462204
1;22;49733484339;2180719272;48;4;3187804597;4;3500;427644
1;22;49733484339;2180719272;44;13;1647711163;14;2500;510126
0;22;49733484339;2180719272;28;15;869004796;10;3300;510126
0;16;49733484339;2180719272;28;15;2270066474;24;3300;548673
1;7;60480589293;2933531536;7;14;3191699041;14;1750;510126
1;23;85188888077;3907066502;10;8;455630271;10;3300;220005
1;43;22310592718;2565925999;36;21;740249163;24;2750;220004
0;15;3886086800;471136496;4;25;3869357384;26;1650;427901
1;22;49733484339;2180719272;34;4;2448864792;4;1750;462729
1;22;49733484339;2180719272;44;14;374702076;17;2250;427683
1;22;49733484339;2180719272;0;15;1978079573;17;1650;510126
1;19;96475987601;124332046;48;15;1978079573;17;1650;415374
1;24;77997995546;3316570995;3;15;1978079573;17;1650;415374
0;14;55445189511;3444833669;33;13;1978079573;17;1650;415374
0;11;11671902247;3066118668;44;0;1978079573;17;1650;415374
0;21;73928557453;4218670703;3;15;1978079573;17;9000;220008
0;25;8214862865;1877192235;11;15;1978079573;17;1750;532301
1;22;49733484339;2180719272;28;15;1978079573;17;800;220007
0;22;49733484339;2180719272;28;15;1978079573;17;1750;427644
1;22;49733484339;2180719272;28;7;1089213739;7;1750;220002
0;22;49733484339;2180719272;28;21;3495449363;24;1400;220007
1;52;49733484339;2180719272;28;21;3495449363;24;1400;415374
0;24;91216558594;620318108;4;15;1978079573;17;10750;220006
0;24;49733484339;2180719272;16;15;1978079573;17;600;510020
1;25;49733484339;2180719272;40;15;1978079573;17;600;427683
1;21;49733484339;2180719272;20;11;1978079573;17;20500;220006
1;37;78068671755;2180719272;28;18;1978079573;17;3400;510002
1;8;26025634245;2180719272;28;8;1978079573;17;800;220008
1;22;49733484339;2180719272;28;27;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;25;1978079573;17;1650;415374
0;25;60529751696;1720483841;44;11;884343042;12;1800;220009
0;22;62925188113;2180719272;28;15;1978079573;13;4400;437772
1;95;4177656167;2180719272;28;15;1978079573;17;2000;447520
1;52;284276224;2180719272;28;15;1978079573;11;600;510003
0;25;49733484339;2180719272;28;4;3495449363;4;1400;546938
0;20;49733484339;2180719272;28;15;1978079573;17;1650;220002
1;17;53462475190;26078725;33;15;1978079573;17;1650;415374
1;24;77997995546;1531816353;19;27;484809826;30;11750;463027
0;19;56238692220;3104040663;10;14;3099093784;17;3300;220002
1;15;16591520177;3458713082;17;0;1978079573;17;1650;415374
0;25;60529751696;285245067;25;27;1978079573;17;1650;415374
1;92;87287431555;318944160;39;25;3495449363;25;1400;462204
1;15;35182337470;1549253427;16;13;1515093391;14;800;220007
0;23;44565574314;1451605270;10;4;3316570995;4;1650;220014
0;24;77387214848;2788982966;10;0;276875094;0;1650;220003
1;14;49733484339;2180719272;28;20;1515093391;20;800;220004
1;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
0;22;49733484339;2180719272;28;15;1978079573;17;1650;220002
1;22;49733484339;2180719272;28;11;1978079573;17;1650;220004
0;20;19918081216;2526481510;33;22;1978079573;17;1650;415374
0;19;51712368568;2180719272;28;26;3495449363;26;1400;532301
1;22;49733484339;2180719272;28;15;3495449363;25;1400;437772
0;20;49733484339;2180719272;28;15;4112013189;31;3150;427901
1;21;49733484339;2180719272;28;15;1978079573;31;600;220006
1;52;284276224;1772499112;34;25;2448864792;25;1750;220007
0;21;43416518264;4233663785;34;15;1978079573;17;1750;427901
1;22;49733484339;2180719272;28;15;1978079573;17;1400;427901
1;22;49733484339;2180719272;28;15;1978079573;17;800;510003
0;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
1;22;49733484339;2180719272;28;15;1978079573;17;1650;415374
1;22;10967899422;3654596062;28;15;1978079573;17;1650;415374
1;17;53462475190;1978079573;28;15;1978079573;17;1650;415374
1;95;4177656167;3187685418;0;27;946240398;27;3300;220004
0;56;72434266183;2243796008;3;22;1978079573;17;1650;220004
1;14;41904966395;4029846634;0;4;1978079573;17;1650;220002
1;3;48467737856;3799339647;52;1;1978079573;17;1650;415374
1;21;16328708376;1623437634;15;18;1978079573;17;1650;427901
0;24;68157981252;804697163;44;21;3631468527;21;4150;220006
1;16;49733484339;1856959295;44;25;1515093391;26;800;220014
1;23;35733221468;1549253427;43;15;1978079573;17;800;462204
0;53;94870605649;1696871344;6;15;1978079573;17;1650;220003
1;23;67866912578;1567706958;24;13;1978079573;17;1400;220006
0;52;97179110036;2180719272;28;29;1978079573;17;3300;220003
1;52;284276224;2180719272;28;0;1978079573;17;1400;427683
0;20;19918081216;537253677;7;13;1978079573;17;1750;220005
1;6;90104328950;3070518654;44;4;3981121942;4;1650;447520
0;19;51712368568;3974816581;30;15;3261356312;17;2350;510126
1;25;63620501558;4228119913;15;14;2947699300;16;1650;548673
1;24;77997995546;4245765900;4;0;2600584514;2;1650;220005
1;0;23386559699;1549253427;44;25;1515093391;26;800;510002
0;24;84282417209;3458713082;5;0;1978079573;17;1400;447520
0;22;99809402476;2427771351;16;29;1978079573;17;800;510126
0;12;15654527181;3066118668;49;14;3495449363;17;1400;462729
0;12;15654527181;597535105;53;26;4130405762;26;3300;415374
1;23;67866912578;2180719272;28;15;3869357384;28;1650;427901
0;22;49733484339;2180719272;28;15;3495449363;19;1400;510020
1;22;49733484339;2180719272;28;15;3495449363;13;1400;220006
1;22;49733484339;2180719272;28;4;1978079573;4;600;427901
1;23;49733484339;2180719272;28;15;3380646126;26;1750;220005
0;11;49733484339;2180719272;28;15;3631468527;5;4150;220007
0;25;37681511809;2427771351;5;8;3495449363;9;1400;220006
1;8;26025634245;1227162276;46;4;1978079573;17;9000;220007
1;23;73829973768;1358833810;44;12;1978079573;17;2500;220003
1;24;22068155846;1549253427;45;12;1515093391;12;800;220014
0;19;94484631244;1358833810;42;7;3495449363;7;1400;220014
1;19;96475987601;3619880217;49;11;3495449363;11;1400;447520
0;22;49733484339;2180719272;28;11;3132369833;12;1650;220004
0;22;49733484339;2180719272;28;11;3495449363;12;1400;462204
1;22;49733484339;2180719272;28;18;2649081983;18;15000;220007
0;22;49733484339;2180719272;28;7;1978079573;9;600;220009
1;22;19034043844;1358833810;42;13;1515093391;13;800;220004
0;25;57120826776;1120698497;9;4;1515093391;4;800;510020
1;16;49733484339;317785800;5;15;3495449363;17;1400;427901
0;25;42069694293;2807825625;12;15;1978079573;17;5150;220006
1;92;87287431555;1291846395;20;15;1978079573;17;9000;415374
0;23;73203093755;3132369833;16;15;1978079573;17;800;220003
0;14;41614150939;2499026580;14;8;1515093391;10;800;427901
0;22;84357978667;3103254247;44;11;494303515;12;3100;220006
1;22;49733484339;2180719272;28;0;3658436666;2;10650;521324
1;22;49733484339;2180719272;28;0;3453310661;3;1750;220007
1;22;26567661822;4070892855;41;26;3495449363;26;1400;553691
1;22;3886086800;2239456072;44;22;3004325808;23;2850;510043
1;22;39240758196;631635885;23;4;1419601850;4;1750;220007
1;14;80157164780;3496355140;44;29;374702076;31;2250;510002
0;24;29955620541;3295111336;36;15;1978079573;4;4400;427644
1;22;49733484339;2180719272;25;15;1978079573;19;800;220006
1;22;49733484339;2180719272;19;18;1272066540;19;9000;546938
0;24;84282417209;1603779101;3;22;1151001901;24;1650;220004
1;21;5302146503;317785800;31;20;3495449363;23;1400;462729
1;14;80157164780;933815798;12;4;659600525;5;3400;220007
1;22;71859484957;3316570995;3;0;688455807;3;10650;415374
0;17;91741011980;3653854349;41;14;3495449363;16;1650;415374
1;20;78816093050;3066118668;28;15;1978079573;17;1650;415374
1;17;53462475190;1120698497;28;15;1978079573;17;600;220007
1;23;8386379416;3108262560;28;15;1978079573;17;3400;427683
0;78;16940974916;3042286232;28;15;1978079573;17;1500;548673
0;19;51712368568;3619880217;44;18;3631468527;20;4150;220014
0;24;49733484339;2180719272;28;11;494303515;11;3100;220004
0;52;49733484339;2180719272;28;15;4292659633;5;3300;220014
1;22;49733484339;2180719272;28;15;1978079573;12;600;510003
1;22;49733484339;2180719272;28;15;1978079573;17;1650;220007
1;79;54110825542;3103254247;32;15;1978079573;17;1400;220006
1;23;16176880293;1120698497;49;1;3495449363;3;1400;415374
0;12;25534192873;3653854349;44;11;1978079573;11;600;427901
1;16;49733484339;3653854349;28;15;1978079573;17;800;220007
0;20;69166978474;1902929888;28;15;1978079573;17;3500;220008
1;25;63620501558;4070892855;28;15;1978079573;2;600;220004
1;14;41904966395;516433164;28;15;1978079573;10;11500;427683
1;23;54885102719;2499026580;24;15;1978079573;4;600;220005
0;23;25134125224;3066118668;21;15;1978079573;12;800;220005
0;20;21372138633;285245067;28;15;1978079573;20;1400;463027
1;21;26557676930;2952391343;28;15;1978079573;12;10650;437772
0;22;43744701284;714069859;28;15;1978079573;0;3500;220003
0;53;94870605649;426954309;28;15;1978079573;7;1650;427901
0;25;57120826776;3450282968;31;21;1515093391;21;800;220005
0;12;25534192873;3132369833;29;15;3495449363;17;1400;220006
0;11;72994938782;730518668;10;13;3316570995;13;1650;220003
0;64;3242044800;1120698497;28;15;1978079573;17;1400;463027
1;22;49733484339;2180719272;28;15;1978079573;17;1400;220002
1;22;49733484339;2180719272;28;15;1978079573;17;1750;220008
1;22;49733484339;2180719272;28;15;1978079573;17;1400;220004
1;22;16176880293;3450282968;24;4;3495449363;4;1400;220009
1;22;49733484339;2180719272;28;15;1555686387;6;3400;510003
1;22;49733484339;2180719272;28;15;1151001901;31;1650;220005
0;20;49733484339;2180719272;28;15;723955478;30;3400;220014
0;7;60567303077;947679408;51;4;1490587953;4;3550;220002
1;17;60937966034;2180719272;28;29;1515093391;31;800;220006
1;23;8386379416;2180719272;28;1;2728909103;3;3700;220004
0;19;94484631244;3495622403;6;18;2772477085;19;1750;220006
1;23;54885102719;162601606;11;20;1978079573;17;1650;415374
0;14;55445189511;3132369833;42;27;1978079573;17;1650;415374
0;15;96096262647;1978079573;30;18;3219130793;18;2250;510002
0;21;43416518264;517962477;36;18;1051800548;19;1650;220004
1;18;36170617165;317785800;5;25;1978079573;17;1650;220006
1;5;24473158473;3799339647;43;29;1978079573;17;1650;510043
1;23;54885102719;1549253427;44;18;1978079573;17;1650;220009
1;16;49733484339;3108218009;53;11;3184051560;11;1650;220006
0;18;39735989370;1094649427;53;26;3184051560;27;1650;220009
0;12;25534192873;3636002461;44;1;20007524;3;2000;220014
1;24;518449834;2263087449;41;0;1515093391;0;800;220007
0;99;14596422994;332425551;7;28;3842323364;30;1650;220008
0;18;39735989370;285245067;9;8;3495449363;9;1400;220002
1;21;82278248927;2427771351;41;4;3495449363;5;1400;427683
1;24;77997995546;2427771351;32;25;1978079573;26;600;220004
1;22;18156326877;869551971;28;15;1978079573;17;1650;220003
1;22;49733484339;2180719272;28;15;1978079573;17;2500;427901
1;22;49733484339;2180719272;28;15;1978079573;17;1750;220014
1;22;49733484339;2180719272;28;15;1978079573;17;1400;427683
1;22;49733484339;2180719272;28;15;3907066502;10;1750;220002
1;23;49733484339;2180719272;28;15;1978079573;17;1650;427644
1;25;99586693424;2301498060;51;29;1978079573;17;1650;427644
1;7;60480589293;317785800;44;4;1978079573;17;1650;548699
0;12;49733484339;2180719272;4;0;1978079573;17;1750;220002
1;25;49733484339;2180719272;44;4;1515093391;6;800;462729
0;20;49733484339;2180719272;19;25;641931462;26;20500;220005
1;24;49733484339;2180719272;28;12;1978079573;14;600;415374
1;22;71859484957;2180719272;28;0;3495449363;2;1400;521324
0;24;75102932169;33308479;30;8;1978079573;17;1650;415374
1;22;49733484339;2180719272;10;22;1978079573;17;1650;415374
1;22;49733484339;2180719272;44;13;1978079573;17;1650;415374
1;14;80157164780;2941178618;28;4;1162395272;3;3500;427644
1;8;57244617604;493978685;44;18;1515093391;18;800;220004
1;18;59025176292;1462598417;23;14;1419601850;14;1750;447520
1;21;49361832417;2499026580;40;26;3495449363;26;1400;510043
1;15;60260647457;3898141219;11;4;977426899;5;1750;220009
1;22;35023850343;785610514;19;19;2782239841;20;9000;220004
1;22;66618892455;3200852773;30;0;3294976441;2;1650;220005
0;23;89003010263;1019998853;4;11;285245067;12;9000;220005
1;22;29620153371;3450282968;18;1;3495449363;2;1400;521324
1;22;6670336266;1120698497;52;1;1978079573;2;600;415374
1;18;59025176292;2239456072;1;29;3495449363;31;1400;437772
1;25;99586693424;2320105204;46;15;1978079573;17;1650;415374
0;11;81794695466;3608873282;33;15;1978079573;17;1650;415374
1;18;36170617165;3132369833;24;15;1978079573;17;1650;415374
0;22;62925188113;3450282968;47;15;1978079573;9;1400;220007
0;49;88210099605;2778966702;28;15;1978079573;19;1750;220004
0;20;87603859755;3458713082;44;15;1978079573;30;3700;546938
0;25;42069694293;2180719272;28;15;1978079573;17;1650;510003
0;20;19918081216;2180719272;28;15;1978079573;17;1650;521324
1;25;15767647219;2180719272;28;15;1978079573;17;1650;220006
0;20;71369594430;3619880217;14;15;1978079573;17;1650;510043
0;77;12075011097;3132369833;8;15;1978079573;17;1650;220014
1;45;83070534983;2341420833;21;15;1978079573;17;1650;463027
1;21;15061853850;285245067;24;15;1978079573;17;1650;220003
1;22;49733484339;2180719272;19;20;760707460;20;5250;548701
0;22;49733484339;2180719272;28;15;1978079573;17;1400;415374
1;22;49733484339;2180719272;28;15;1978079573;17;1750;220002
1;22;49733484339;2180719272;0;20;704953227;20;3400;427901
1;22;49733484339;1567706958;37;25;3495449363;26;1400;220004
1;22;49733484339;2341420833;49;15;1978079573;17;1650;427901
1;17;60937966034;808486062;46;15;1978079573;17;1650;510043
0;22;49733484339;3799339647;44;15;1978079573;17;1650;427683
1;22;49733484339;3422624311;44;15;1978079573;17;1650;427901
0;22;49733484339;3775312769;10;29;3316570995;31;1650;415374
0;22;49733484339;2818317365;33;18;1358833810;19;1750;220007
1;95;4177656167;493978685;44;4;1096459434;5;1500;510003
1;43;22310592718;3458713082;2;27;1515093391;27;800;548673
1;18;58193242613;3103254247;14;28;1978079573;17;800;220014
